Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses,
matrix-trans-l1, gray, 7, 1, 7026285670, 18775008051, 35984146377, 5218959852, 60357609, 47818528, 2724836, 10448579529, 866663051, 4110158, 3502651, 694221139, 401868529, 5884432, 10456206, 338812937, 173250995, 2268151, 3119102, 17513945912, 14308014760, 2849993, 3784345, 
matrix-trans-l2, gray, 7, 1, 7026472681, 18712050975, 28074223709, 4039398624, 12609381, 104691191, 8048529, 8088801299, 1749628164, 4698254, 4507209, 848972304, 459527992, 5856764, 12066827, 348150902, 164643358, 2342447, 3215519, 17888143484, 14289926007, 2765149, 3823635, 
matrix-trans-l3, gray, 7, 1, 7027177722, 17267244668, 9895570803, 1421487956, 3082076, 58721410, 4561289, 2882166936, 1444944370, 4162929, 174465028, 751223027, 399265696, 5724051, 10685942, 334121489, 183805040, 2193497, 3220743, 18627096009, 14245123025, 2771146, 3850016, 
matrix-trans-mem, gray, 7, 1, 7034097135, 19064024404, 6157490191, 859862395, 8735224, 101960220, 6477474, 2566634972, 777377675, 4029138, 99504008, 746524110, 404708450, 6071934, 10497399, 336835770, 180880807, 2221142, 3073570, 19080502876, 14256195314, 2733428, 4003770, 
matrix-add-l1, gray, 7, 1, 7026356137, 18471945412, 20721085950, 2461959475, 2241747, 49115534, 2427739, 15774737096, 2074629793, 3755721, 3381673, 705046891, 383734690, 5746224, 10830958, 368620948, 152291858, 2440362, 3175394, 19134334228, 14224459187, 2770549, 4082635, 
matrix-add-l2, gray, 7, 1, 7026514203, 16294677643, 18171201132, 1849373910, 35195867, 364412433, 12043918, 16376932764, 2234331153, 4214325, 3971857, 746629948, 448519802, 6106024, 11064295, 339582025, 175251589, 2244870, 3142416, 17656220362, 14297721120, 2787524, 3801520, 
matrix-add-l3, gray, 7, 1, 7027266953, 18862481316, 9180600176, 899287665, 8283444, 199961177, 11851620, 8944114425, 1193313036, 2892507, 1172334464, 715238399, 384183484, 4911017, 8977326, 357196813, 168192213, 2379826, 2995950, 18126508013, 14278549981, 2782106, 3887281, 
matrix-add-mem, gray, 7, 1, 7034133981, 17491077812, 9549900535, 920681961, 10767031, 177462027, 11972114, 9059433590, 1173738397, 3906810, 1154439337, 963399139, 402077352, 6339986, 11134658, 337987089, 158982420, 2288313, 2784951, 18926786876, 14252115304, 2799833, 4347411, 
matrix-prod-l1, gray, 7, 1, 7026213711, 18072149282, 26182457113, 3330743553, 38678310, 46133937, 2489061, 6633327312, 385751706, 3886672, 3325473, 700435893, 402304645, 5369851, 10067370, 345083126, 164418644, 2336613, 3085115, 16854286765, 14332471733, 2850729, 3697680, 
matrix-prod-l2, gray, 7, 1, 7026246261, 18543665236, 23077380286, 2906143827, 9223415, 52354098, 4218953, 5821402023, 1433974214, 4123802, 3781151, 743511917, 417913422, 5003359, 10663976, 354109323, 156054664, 2386976, 3118777, 17246337766, 14332148715, 2796570, 3739157, 
matrix-prod-l3, gray, 7, 1, 7027290393, 16504894967, 15834135593, 1990736560, 3629815, 52683696, 4058109, 4016372100, 2047137021, 4281361, 38120251, 724428017, 387272106, 5998559, 10737286, 336741555, 177717495, 2262669, 3084371, 17862922786, 14304350764, 2830229, 3887472, 
matrix-prod-mem, gray, 7, 1, 7034238159, 19163239746, 11448380260, 1426056059, 8895969, 85513860, 5391502, 3131768043, 1375131082, 3866341, 89968348, 726186271, 384578299, 5670423, 10673409, 344767929, 170710337, 2300918, 3123628, 18342993229, 14298788203, 2751539, 3905226, 
tree-rb-mem, gray, 7, 1, 7028887707, 17689629189, 2435538734, 586785292, 18406221, 90350152, 4909142, 1220143486, 182884792, 4422675, 101118019, 811207055, 420718071, 5958842, 11617072, 336296047, 160744341, 2263342, 2759882, 19047387454, 14239463001, 2784313, 4092582, 
tree-binary-mem, gray, 7, 1, 7028810381, 15599657222, 1428951148, 293936102, 9571008, 58330698, 3625402, 638153995, 149552431, 2953774, 65994991, 753986571, 413199490, 4551439, 10755960, 346226176, 164368362, 2338971, 2966635, 16881183700, 14329220659, 2857547, 3650709, 
heapsort-mem, gray, 7, 1, 7020200409, 18746618325, 16656923652, 3004198297, 108890090, 56779700, 3986842, 7684835914, 94395116, 4218626, 39509629, 743234178, 395528601, 5770086, 10813600, 354759164, 155275260, 2407694, 3191694, 17231782045, 14303661029, 2903376, 3620824, 
mergesort-mem, gray, 7, 1, 7021343792, 16526160392, 16929346747, 3224141277, 133309029, 61704957, 4061839, 7414127586, 112467250, 5118862, 110755971, 863593261, 459954061, 6003188, 11568442, 337688045, 178152694, 2244565, 3108618, 17891399962, 14292885350, 2793573, 3678533, 
qsort-mem, gray, 7, 1, 7021294161, 19060252072, 16536916796, 5210589533, 91778275, 59163527, 3202315, 5762055392, 36700682, 4079786, 12229152, 764923147, 403306232, 5852925, 11352647, 345330250, 168431932, 2319721, 3097188, 18221810897, 14253826272, 2709142, 3685547, 
radixsort-mem, gray, 7, 1, 7023892833, 17730660092, 2737333221, 448801922, 9499427, 63765248, 3117612, 1138207065, 82094570, 3965609, 77261230, 742948672, 404404231, 5740978, 10648534, 337065989, 158448297, 2319524, 2766653, 18931348053, 14215866848, 2802709, 4055638, 
skiplist-mem, gray, 7, 1, 8548187175, 19660920415, 14539862436, 3292683269, 150079609, 192689406, 4990009, 6234363255, 133945808, 4854761, 42337857, 942493048, 503231357, 6617309, 12621008, 417971321, 202255517, 2812613, 3709978, 20184340804, 16789492681, 3389271, 4691617, 
lsearch-mem, gray, 7, 1, 7018978759, 19076640924, 19283706964, 5496529769, 753200, 46338763, 3137160, 6908594106, 87301788, 4928617, 3822434, 811672159, 467091940, 5370794, 11368849, 336497859, 180064323, 2252765, 3131948, 19066839866, 14210761212, 2755479, 4152085, 
ackermann, matrix-mult-l1, 7, 1, 7081158342, 18644236091, 29637502131, 8873325393, 12558198, 64736260, 2353334, 5973765742, 501628465, 4565473, 3475873, 650405228, 382881097, 6326274, 10527241, 369778743, 152410728, 2458260, 3198454, 19310297305, 22515703829, 2948803, 1791882609, 
hamming, matrix-mult-l1, 7, 1, 7020419780, 16516067736, 42452878102, 1468103740, 596808, 40231921, 1887495, 1345407948, 2287861, 3521856, 3257204, 753826959, 471482197, 5228700, 11419518, 334850902, 176021250, 2230817, 3027435, 17868378007, 22945312060, 2912347, 1831069141, 
gray, matrix-mult-l1, 7, 1, 7018778331, 19078739873, 14306380004, 703687605, 766741, 45110461, 2147953, 70455440, 2528521, 4598804, 3434022, 795834116, 471405691, 5186965, 10767762, 343688148, 168605273, 2317584, 3051746, 18240980769, 22771443472, 2835320, 1815188834, 
hanoi, matrix-mult-l1, 7, 1, 7023973823, 17600851928, 28444293433, 4745626303, 10124311, 41556563, 2131283, 11131399041, 2519001, 4232823, 3405102, 747865742, 407772007, 5499345, 11193134, 337724113, 158089546, 2296898, 2773112, 18950649343, 22432866240, 2793091, 1786055917, 
branch, matrix-mult-l1, 7, 1, 7019569740, 19350773488, 6294226362, 556552620, 176221504, 4809739146, 59468674, 6257347964, 3176836, 5344680, 3875592, 841708078, 463974914, 5829235, 12034403, 332479840, 182682220, 2215735, 3120127, 19362600848, 22198836504, 2865712, 1771900531, 
longjmp, matrix-mult-l1, 7, 1, 7018556938, 18768073484, 28494514612, 6025712965, 931319, 44162023, 2380154, 12616564543, 2664173, 4441351, 3320502, 679186600, 397930936, 5908229, 10001050, 352933687, 154973557, 2406624, 3182052, 17246293723, 23261178614, 2828653, 1857135113, 
funccall, matrix-mult-l1, 7, 1, 7019256543, 16568508750, 16231069887, 4132332347, 7814122, 1504964924, 2068777, 7289112069, 2230649, 5213204, 3773374, 788709471, 442102189, 6038668, 11510131, 334391865, 177182640, 2244296, 2951488, 17920607643, 22931972072, 2904013, 1828829117, 
funcret, matrix-mult-l1, 7, 1, 7018595635, 19289196720, 11077407795, 5493523020, 1126263, 44749167, 2368780, 4627212972, 2574330, 4253839, 3323210, 662622799, 387126070, 6306547, 10301980, 340742832, 171082333, 2293229, 3141055, 18451334325, 22649853354, 2785950, 1805953608, 
cache-l1, matrix-mult-l1, 7, 1, 7018564577, 17873746120, 16488180414, 3869343855, 683334, 43098570, 2223864, 5369862315, 19379168, 3184796, 2505711, 626712105, 376837530, 4835632, 9781263, 334143367, 161768973, 2268955, 2735729, 19223217684, 22272219261, 2799881, 1772293501, 
cache-l2, matrix-mult-l1, 7, 1, 7018712200, 15678024406, 10585922335, 2486913262, 633754, 52208648, 4676401, 4626168966, 2293022457, 4321438, 3496296, 723290587, 394509580, 5563739, 10636050, 342766182, 165008345, 2318708, 2796614, 17039306402, 23368298866, 2964111, 1864366705, 
cache-l3, matrix-mult-l1, 7, 1, 7018851772, 18905381560, 6295172289, 1458761536, 827639, 100417150, 9159093, 2147703697, 777793461, 4157842, 122037915, 798045224, 403606443, 5507372, 10252986, 360052526, 157486083, 2411441, 3186958, 17432571661, 23170347702, 2918220, 1849367396, 
stream-mem, matrix-mult-l1, 7, 1, 7888396801, 19723627946, 1566668761, 187984117, 3867971, 95842875, 4532174, 956441148, 242767053, 4562558, 302178690, 916027959, 476623374, 6243477, 12346527, 380501650, 198026749, 2520775, 3545185, 20506265384, 25581045386, 3190299, 2039267036, 
matrix-mult-l1, matrix-mult-l1, 7, 1, 7026413158, 15707810782, 24176895388, 3439886472, 2755415, 42079853, 2006187, 13843481291, 1933392626, 4042379, 3410792, 714614412, 395740637, 5541022, 11004039, 343425348, 165376281, 2295530, 2980707, 17059327968, 23391348858, 2887313, 1866238364, 
matrix-mult-l2, matrix-mult-l1, 7, 1, 7026974712, 19008605169, 18979527967, 2356813748, 43886373, 298482365, 12951667, 12854402482, 1849677797, 4325773, 4100825, 717976036, 413454406, 5869501, 10498493, 351268185, 157671811, 2360849, 3172632, 17505800628, 23177740254, 2869525, 1847671212, 
matrix-mult-l3, matrix-mult-l1, 7, 1, 7027353049, 16783593364, 9580664483, 1116822892, 10041264, 128210062, 9289399, 7040996031, 1028404064, 3862240, 999022282, 1018783836, 441985333, 6290904, 10986487, 341325328, 175754094, 2251752, 3130011, 18202890602, 22814591540, 3035205, 1819543556, 
matrix-mult-mem, matrix-mult-l1, 7, 1, 7033922049, 18528993378, 9525968629, 1086324044, 11227880, 149319495, 11696648, 6883149620, 967015058, 3833443, 941617921, 926227109, 398818356, 6003584, 10325064, 342766487, 172759950, 2284124, 3124697, 18634611418, 22630800044, 2816589, 1803083219, 
matrix-trans-l1, matrix-mult-l1, 7, 1, 7026194969, 17977707211, 36235752755, 5255072070, 60783716, 46222121, 2608220, 10525002398, 860165069, 3183076, 3021005, 725282811, 426491195, 4935481, 10828958, 333006769, 162732162, 2218106, 2615723, 19327934221, 22250641764, 2829148, 1768793209, 
matrix-trans-l2, matrix-mult-l1, 7, 1, 7026463530, 15750089692, 34084503089, 4894574303, 14954938, 71615350, 5301685, 9814793205, 1551739239, 4653448, 3945876, 769228259, 405687393, 6245521, 11606627, 343256621, 165475318, 2281752, 3038458, 17113304766, 23362412454, 2858321, 1865959808, 
matrix-trans-l3, matrix-mult-l1, 7, 1, 7027223229, 19075715843, 9317640207, 1339521238, 3069567, 63247764, 5071631, 2715476114, 1350838431, 4118408, 164738107, 776472996, 407042725, 5933778, 10565207, 350543117, 158364545, 2354681, 3187585, 17573363151, 23147122538, 2853235, 1846968574, 
matrix-trans-mem, matrix-mult-l1, 7, 1, 7034135953, 16897703504, 6142230749, 852799186, 8600931, 76614494, 4737623, 2564368952, 789570776, 4863813, 101389180, 854287594, 445524508, 6152970, 11447859, 338085667, 177063736, 2245487, 3060173, 18264533497, 22825591829, 2848966, 1819627550, 
matrix-add-l1, matrix-mult-l1, 7, 1, 7026258116, 18723059779, 20610905990, 2448278971, 2250560, 48807948, 2427045, 15688128837, 2062462899, 3977977, 3525252, 774606905, 445143606, 5797270, 11078811, 339048569, 174467489, 2275329, 3226590, 18718862447, 22549193596, 2782401, 1801537606, 
matrix-add-l2, matrix-mult-l1, 7, 1, 7026376283, 17966198377, 17667565952, 1810137148, 34209967, 394099206, 13127715, 15836583941, 2161351209, 4093648, 4316271, 778275774, 427217752, 6094017, 11333846, 332408150, 162770056, 2232107, 2619044, 19332182030, 22248631468, 2793797, 1770499905, 
matrix-add-l3, matrix-mult-l1, 7, 1, 7027461243, 15769000204, 9289785721, 898663157, 8326631, 188815115, 9390656, 9136232038, 1217784415, 3645924, 1199361915, 849553029, 401624282, 6139164, 9774095, 345416712, 165930669, 2225800, 3052859, 17174608689, 23337162659, 2792363, 1863603808, 
matrix-add-mem, matrix-mult-l1, 7, 1, 7033806996, 18542457078, 9629576561, 931537498, 10907036, 186571374, 13030540, 9108119682, 1181338353, 2875876, 1158982903, 718465151, 366661636, 5229803, 9045423, 361581314, 159887986, 2404298, 2990210, 17634556438, 23133168387, 2856278, 1845146178, 
matrix-prod-l1, matrix-mult-l1, 7, 1, 7026492846, 16931029477, 26786654979, 3406780252, 39557778, 44731819, 2499590, 6785067190, 340609481, 4945631, 3761455, 800956357, 425728544, 5904177, 11653687, 336116762, 177069352, 2233376, 3224233, 18283164235, 22783079583, 2898327, 1815867553, 
matrix-prod-l2, matrix-mult-l1, 7, 1, 7026458774, 18722749559, 23016061656, 2898718018, 9213470, 52571434, 4327304, 5805567443, 1455971993, 4375042, 3823059, 724395769, 406191595, 5552550, 10371114, 339571432, 174782719, 2273279, 3175344, 18724125113, 22561786980, 2810775, 1796998777, 
matrix-prod-l3, matrix-mult-l1, 7, 1, 7027336039, 18058525171, 15518488621, 1951778903, 3648387, 58004370, 4465565, 3941346476, 1995685722, 4070747, 37811545, 802601399, 447434398, 6004593, 11127978, 371004122, 145201411, 2440377, 3162302, 18738045812, 22538242441, 2906094, 1796565170, 
matrix-prod-mem, matrix-mult-l1, 7, 1, 7033986739, 15837730247, 6801636361, 841085653, 8571056, 74097719, 4226825, 2530167576, 782423815, 4029216, 53684312, 805641895, 420102599, 5610017, 10962966, 342386923, 167339650, 2296592, 3097560, 17199294778, 23350787742, 2832986, 1865107542, 
tree-rb-mem, matrix-mult-l1, 7, 1, 7028789305, 19127491429, 2461869465, 590686342, 18501275, 88224736, 5526733, 1213450261, 184796682, 4065153, 100287871, 780955182, 404451256, 5936287, 11026438, 350017142, 159431451, 2351745, 3118184, 17630149020, 23117122084, 2939447, 1842320155, 
tree-binary-mem, matrix-mult-l1, 7, 1, 7028930699, 17067443436, 1440124093, 297822354, 9744572, 60847422, 3917898, 629566374, 146048076, 2832078, 64203105, 738642589, 416692463, 4332573, 10492918, 335817757, 178559587, 2222204, 3079302, 18384936875, 22733878217, 2833903, 1812143633, 
heapsort-mem, matrix-mult-l1, 7, 1, 7019951922, 18790471272, 16820179590, 3029649435, 109900794, 63608108, 4173062, 7676512963, 94331867, 4369228, 40094321, 753479655, 410649254, 6198330, 11083043, 338217698, 175503268, 2246783, 3152737, 18792623149, 22493427984, 2876800, 1789451548, 
mergesort-mem, matrix-mult-l1, 7, 1, 7021282887, 18046673569, 16821781223, 3204984714, 132310285, 65506186, 4518447, 7318599817, 112298246, 4792220, 110601263, 823157215, 441760553, 6289056, 11383853, 370619933, 144705138, 2449263, 3052249, 18730356824, 22530823684, 2835742, 1792469320, 
qsort-mem, matrix-mult-l1, 7, 1, 7021346085, 15845638939, 16378036762, 5170489079, 91212151, 49629850, 2499671, 5706566857, 34405640, 4146553, 12054235, 728498561, 397330307, 6077501, 10580258, 342214402, 167615294, 2293966, 3023764, 17201631491, 23299289417, 2882654, 1861358903, 
radixsort-mem, matrix-mult-l1, 7, 1, 7023692084, 19096036848, 2743094506, 449408261, 9509926, 64178130, 3074388, 1146115640, 85557797, 4602711, 78107751, 773777714, 424690360, 5919605, 10982859, 350396208, 159242728, 2365530, 2902426, 17587090822, 23102451845, 2840320, 1844334299, 
skiplist-mem, matrix-mult-l1, 7, 1, 8699186179, 21633692787, 14923231417, 3382165420, 148864032, 192624478, 5450037, 6333833334, 137077080, 4559800, 43267700, 906287602, 499464565, 7118090, 12349338, 411201282, 220586714, 2720912, 3902054, 21720858111, 26529531116, 3468972, 2110596119, 
lsearch-mem, matrix-mult-l1, 7, 1, 7019193775, 16893728745, 19273950502, 5494961997, 690081, 43100297, 2947235, 6904243601, 87365996, 4955036, 4410357, 899327990, 513769461, 6899463, 12602676, 335398724, 177119594, 2235123, 3148844, 18247445690, 22762703565, 2843268, 1814425291, 
ackermann, matrix-prod-mem, 7, 1, 7083166965, 18756968512, 29637698816, 8882911295, 12557671, 61211179, 1800248, 5966945054, 503317990, 4515054, 51724941, 762757172, 395885976, 5380177, 10503877, 310881477, 145985899, 1757691, 2476270, 18728606768, 6168501465, 4983390, 789766403, 
hamming, matrix-prod-mem, 7, 1, 7019421857, 18046259245, 41977703758, 1451879782, 634117, 39158342, 1766119, 1330134828, 2133614, 4269361, 51678201, 845798532, 416064311, 5695083, 11124807, 346351232, 124597975, 2076565, 2581912, 18688162106, 6137278267, 5039329, 785593201, 
gray, matrix-prod-mem, 7, 1, 7018593263, 15862223324, 14474071864, 706754573, 618259, 34300310, 1438628, 57083001, 1926249, 3155540, 50517372, 619784141, 352635872, 4475143, 9215231, 310273611, 142592179, 1781348, 2408967, 17198861532, 6169365608, 4744179, 793573834, 
hanoi, matrix-prod-mem, 7, 1, 7020441497, 19153024517, 28482093730, 4750467246, 10890894, 41243120, 1883016, 11160018085, 2262101, 4454004, 51315307, 773137792, 394231655, 5154592, 10747907, 321282403, 135733084, 1889710, 2564919, 17610740808, 6166224978, 5144884, 789599935, 
branch, matrix-prod-mem, 7, 1, 7018627655, 17086920587, 6323321070, 556356516, 177458022, 4957695389, 64704275, 6300458140, 2385226, 3622274, 44160871, 714987725, 374729835, 5402335, 10148649, 301467342, 152096385, 1686392, 2464069, 18428802408, 5293200142, 5065060, 675014511, 
longjmp, matrix-prod-mem, 7, 1, 7018870004, 18914251650, 28531142012, 6033654940, 883522, 39861178, 1789455, 12632796555, 2356002, 3927328, 50591397, 691981031, 356369922, 5875809, 10005577, 301883123, 148271468, 1706295, 2437687, 18888262016, 6086885974, 5215446, 777815530, 
funccall, matrix-prod-mem, 7, 1, 7019227597, 18277576883, 17255073864, 4393409366, 798755, 1543427096, 1836335, 7683905371, 2247014, 4674975, 51184837, 825769102, 444206171, 5058294, 10828126, 342951691, 126169882, 2024598, 2606477, 18921797501, 6082444802, 5059131, 777021522, 
funcret, matrix-prod-mem, 7, 1, 7018769420, 16165258943, 11060191884, 5492292066, 1006296, 34680364, 1561633, 4617475805, 2045361, 3982502, 51394524, 770996120, 432613865, 5101898, 10239534, 306999636, 146105014, 1734443, 2406194, 17498113165, 6295407878, 6380243, 796689284, 
cache-l1, matrix-prod-mem, 7, 1, 7018941113, 18824328192, 16437076530, 3858622987, 708385, 40629755, 1797357, 5330681170, 20203914, 4303528, 51782473, 812852659, 433847691, 5822577, 10831912, 315153317, 139192749, 1860342, 2519870, 17966980388, 6156673898, 5056341, 789482262, 
cache-l2, matrix-prod-mem, 7, 1, 7018684014, 17280753368, 11414208818, 2682652340, 589494, 42122987, 3583906, 4633591427, 2242330823, 2751619, 50045694, 611711604, 357493526, 3920036, 8879042, 298292342, 153121165, 1633152, 2468638, 18614221190, 6168953407, 6040098, 783762543, 
cache-l3, matrix-prod-mem, 7, 1, 7019181609, 18977434127, 5892323453, 1368112326, 775989, 88158859, 8353677, 1981507404, 697297834, 4092258, 226668796, 754996352, 354950486, 5425538, 9425224, 300542674, 148540588, 1662344, 2302069, 18979809473, 6025522636, 5561324, 768498454, 
stream-mem, matrix-prod-mem, 7, 1, 7622650181, 20116703624, 1571098843, 187163649, 3847219, 102344377, 4720487, 963521523, 242778043, 4991439, 356538152, 920480462, 453904023, 5790072, 11577870, 371298741, 140925078, 2120696, 2829075, 20696765811, 6714947093, 5949608, 858218587, 
matrix-mult-l1, matrix-prod-mem, 7, 1, 7026889977, 17136715602, 23447939235, 3335980206, 2758728, 41998121, 1884045, 13412437584, 1872388705, 4389723, 50945284, 695021448, 365298077, 5745282, 10019813, 298790942, 151392442, 1674791, 2444873, 18468055014, 6125477291, 5014261, 784509558, 
matrix-mult-l2, matrix-prod-mem, 7, 1, 7026835440, 18944206239, 18855226599, 2347227487, 43467273, 390092679, 13379176, 12753079619, 1830791399, 3878942, 46333180, 771072289, 428043205, 5219235, 9870024, 304219367, 149669563, 1690565, 2434043, 18936204900, 5439635541, 5449405, 690811808, 
matrix-mult-l3, matrix-prod-mem, 7, 1, 7027582203, 18203260001, 9498610191, 1108277523, 9937707, 125386148, 9591949, 6975267732, 1020414626, 4214226, 1048696294, 1003318072, 404376800, 5982816, 10489221, 371155440, 125717689, 2074076, 2471185, 18881162447, 5028363913, 5662356, 636937423, 
matrix-mult-mem, matrix-prod-mem, 7, 1, 7034135323, 16077746335, 9847512439, 1122623543, 11261105, 156794654, 7955256, 7121848870, 996415314, 3499501, 1027735579, 806995720, 364884498, 5537873, 8992837, 304753851, 143373697, 1680146, 2319303, 17427495047, 5247404548, 5078969, 669973664, 
matrix-trans-l1, matrix-prod-mem, 7, 1, 7026502218, 18797896351, 35984614331, 5218447834, 60350549, 43103281, 2129354, 10448928220, 859715944, 3018192, 50695318, 669848188, 383260930, 4400750, 9714503, 316389301, 139193891, 1866214, 2566642, 17944377481, 6173995736, 5227286, 790691213, 
matrix-trans-l2, matrix-prod-mem, 7, 1, 7026968845, 17340465404, 30866819679, 4434921680, 13674051, 72363063, 5880233, 8882690633, 1661300058, 4330508, 51916591, 758143826, 421395603, 5760058, 10444834, 298620338, 154134073, 1646386, 2316720, 18683088173, 6155798837, 5808351, 781833778, 
matrix-trans-l3, matrix-prod-mem, 7, 1, 7027294978, 19096164260, 9303617350, 1337210142, 3045324, 59810641, 4746475, 2710447699, 1351128464, 4595928, 215959421, 819864688, 419321967, 5559901, 10847540, 301750584, 150262492, 1651662, 2385980, 19079901586, 6279251910, 6161596, 796096222, 
matrix-trans-mem, matrix-prod-mem, 7, 1, 7034106337, 18553528023, 6194398251, 861433424, 8641334, 86923328, 5430602, 2583810712, 791468591, 3920691, 149797844, 727809442, 420588367, 5127663, 9934681, 342913532, 129760079, 1972120, 2587633, 19211470490, 6267462506, 6180847, 792558875, 
matrix-add-l1, matrix-prod-mem, 7, 1, 7026481633, 16466721126, 21590785556, 2562038392, 2245850, 40440117, 1837836, 16457304068, 2162901093, 4083571, 45340319, 744016300, 388132588, 5019003, 10168586, 305206713, 149161385, 1702856, 2303309, 17801453029, 5435443771, 5495321, 690140395, 
matrix-add-l2, matrix-prod-mem, 7, 1, 7027080613, 19111195464, 17272297776, 1779359506, 33393813, 435528923, 14842432, 15427824017, 2106187189, 4421521, 53388698, 770474050, 387474077, 5093498, 10051065, 313006509, 141837684, 1764074, 2438213, 18273621042, 6081416828, 4926519, 780114449, 
matrix-add-l3, matrix-prod-mem, 7, 1, 7027806080, 17628457906, 9157448295, 892242071, 8187960, 194521078, 11125175, 8950311183, 1192700999, 3420903, 1225282429, 908298838, 366016856, 5149989, 9155100, 303763528, 135229370, 1643073, 2148685, 18975893111, 4838334800, 5151654, 615216942, 
matrix-add-mem, matrix-prod-mem, 7, 1, 7033820473, 15504407514, 9606505505, 923196646, 10670652, 175223940, 8839436, 9174852605, 1179198939, 3742307, 1215813298, 894918525, 431335976, 4906570, 9720011, 317985766, 135412235, 1747597, 2345704, 16854485588, 4698102241, 4949970, 600055526, 
matrix-prod-l1, matrix-prod-mem, 7, 1, 7026571164, 18879425246, 25742898485, 3274575493, 38047294, 43547484, 2128381, 6520868162, 414017991, 4265449, 52231764, 732044065, 386320586, 5460151, 10245541, 324624437, 132849610, 1931832, 2548439, 17337957817, 6277638181, 5611874, 801899380, 
matrix-prod-l2, matrix-prod-mem, 7, 1, 7026709554, 16722740060, 23770053061, 2992358693, 9438604, 49164837, 3585670, 5990343881, 1202307438, 4343875, 53504042, 808041583, 427710427, 5539096, 10879227, 306440030, 147716354, 1735142, 2519461, 18062535112, 6174506491, 4944419, 792363941, 
matrix-prod-l3, matrix-prod-mem, 7, 1, 7027370782, 19327999880, 9589550602, 1209553126, 2885635, 52977103, 3950065, 2452223184, 1220610247, 4056668, 123534033, 768457581, 381394171, 5298074, 10107299, 309860101, 144038682, 1769806, 2518998, 18483774147, 6155307733, 4894283, 788179528, 
matrix-prod-mem, matrix-prod-mem, 7, 1, 7034103633, 17927346653, 6805167451, 845062910, 8657393, 85964816, 5076284, 2551243300, 775195069, 4704924, 102461710, 844999240, 428638784, 5770092, 11219076, 304258215, 137635566, 1654276, 2196185, 19266499891, 6167882895, 5101843, 788542186, 
tree-rb-mem, matrix-prod-mem, 7, 1, 7028643975, 15802269773, 2462329776, 595573474, 18628167, 80253323, 4067337, 1257058700, 190178990, 4501947, 168206151, 767915102, 373996490, 5466169, 10641658, 312002194, 141506496, 1771376, 2341890, 17136019640, 6266372348, 4919938, 805358160, 
tree-binary-mem, matrix-prod-mem, 7, 1, 7028986449, 19145135743, 1366315713, 286834341, 9333680, 65061326, 4112460, 602191713, 138121649, 4086076, 121390504, 751990656, 403873860, 5580005, 9809601, 321678843, 135676909, 1887881, 2561765, 17618280764, 6237329984, 5163979, 799706400, 
heapsort-mem, matrix-prod-mem, 7, 1, 7019829000, 17071202324, 17229166588, 3097599414, 112689191, 49063803, 3044870, 7932335982, 92543539, 3107713, 89345589, 594599504, 341331864, 4701014, 9085315, 301342790, 150821516, 1686125, 2323294, 18409287796, 5464761917, 4823477, 698090033, 
mergesort-mem, matrix-prod-mem, 7, 1, 7021140621, 18860124399, 16725325107, 3187476658, 132119181, 62427009, 4123017, 7267602245, 111427660, 4314916, 152022852, 756923518, 380209103, 5920439, 10257922, 302327011, 147959502, 1678662, 2407768, 18852399198, 5421983559, 5048790, 691942321, 
qsort-mem, matrix-prod-mem, 7, 1, 7021139330, 18242334219, 16171992900, 5091782004, 90503642, 52326808, 2536111, 5640967556, 35065030, 4720995, 63042913, 841209184, 428509934, 5482173, 11488750, 339213551, 128514681, 1978933, 2586985, 18888175056, 6110016900, 5048823, 780835828, 
radixsort-mem, matrix-prod-mem, 7, 1, 7023593172, 16408956326, 2746026111, 448535854, 9512850, 73615181, 2842504, 1134633870, 78726391, 4120736, 124770099, 707256884, 372491526, 5532589, 10038814, 307185051, 143588087, 1741472, 2377182, 17332674882, 5722667120, 4993146, 733106662, 
skiplist-mem, matrix-prod-mem, 7, 1, 8800790671, 24187569545, 14589482616, 3307827731, 149938919, 192710114, 5149761, 6226078632, 138823251, 5474484, 103204434, 971913791, 493019920, 7277471, 12914474, 392452005, 175530969, 2266593, 2982146, 21183665396, 7338988291, 6312723, 934850899, 
lsearch-mem, matrix-prod-mem, 7, 1, 7019049627, 19348937796, 19271580893, 5494351589, 752731, 41905549, 2614695, 6903440339, 88633234, 4593188, 52172478, 796795071, 405020812, 5750649, 11089122, 312702966, 135968962, 1777245, 2512887, 17811446765, 6198651969, 5195405, 793631990, 
ackermann, matrix-trans-l3, 7, 1, 7025909355, 17290943527, 29604542821, 8871513158, 12416537, 59255401, 1731538, 5968755047, 480304875, 4228063, 166364879, 778388893, 373241206, 6014955, 10359701, 309045413, 161479939, 1806144, 2646860, 18625525944, 9443462090, 5291395, 1380315752, 
